SALES,Sales Invoice Line,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Document No.,Line No.,Sell-to Customer No.,Type,No.,Location Code,Posting Group,Shipment Date,Description,Description 2,Unit of Measure,Quantity,Unit Price,Unit Cost ($),Tax %,Line Discount %,Line Discount Amount,Amount,Amount Including Tax,Allow Invoice Disc.,Gross Weight,Net Weight,Units per Parcel,Unit Volume,Appl.-to Item Entry,Shortcut Dimension 1 Code,Shortcut Dimension 2 Code,Customer Price Group,Job No.,Work Type Code,Shipment No.,Shipment Line No.,Order No.,Order Line No.,Bill-to Customer No.,Inv. Discount Amount,Drop Shipment,Gen. Bus. Posting Group,Gen. Prod. Posting Group,VAT Calculation Type,Transaction Type,Transport Method,Attached to Line No.,Exit Point,Area,Transaction Specification,Tax Category,Tax Area Code,Tax Liable,Tax Group Code,Tax Clause Code,VAT Bus. Posting Group,VAT Prod. Posting Group,Blanket Order No.,Blanket Order Line No.,Tax Base Amount,Unit Cost,System-Created Entry,Line Amount,Tax Difference,Tax Identifier,IC Partner Ref. Type,IC Partner Reference,Prepayment Line,IC Partner Code,Posting Date,IC Item Reference No.,Pmt. Discount Amount,Line Discount Calculation,Dimension Set ID,Job Task No.,Job Contract Entry No.,Deferral Code,Allocation Account No.,Variant Code,Bin Code,Qty. per Unit of Measure,Unit of Measure Code,Quantity (Base),FA Posting Date,Depreciation Book Code,Depr. until FA Posting Date,Duplicate in Depreciation Book,Use Duplication List,Responsibility Center,Item Category Code,Catalog,Purchasing Code,Item Reference No.,Unit of Measure (Item Ref.),Item Reference Type,Item Reference Type No.,Appl.-from Item Entry,Return Reason Code,Price Calculation Method,Allow Line Disc.,Customer Disc. Group,Price description,Package Tracking No.,Retention Attached to Line No.,Retention tax %,Custom Transit Number,Shopify Order Line Id,Shopify Order No.
PS-INV103117,30000,30000,Item,2000-S,,RESALE,2023-10-30,"SYDNEY Swivel Chair, green",,Piece,5,190.1,148.1,7,0,0,950.5,1017.03,true,15.99,13.9,0,0.25,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,950.5,148.1,false,950.5,0,,,,false,,2022-09-28,,0,None,11,,0,,,,,1,PCS,5,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103118,10000,30000,Item,1960-S,,RESALE,2023-10-30,"ROME Guest Chair, green",,Piece,1,192.8,150.3,7,0,0,192.8,206.3,true,9.55,8.3,0,0.25,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,192.8,150.3,false,192.8,0,,,,false,,2022-10-02,,0,None,11,,0,,,,,1,PCS,1,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103119,10000,20000,Item,1928-S,,RESALE,2023-10-30,AMSTERDAM Lamp,,Piece,3,54.9,42.8,5,0,0,164.7,172.94,true,4.03,3.5,0,0.03,0,SALES,MEDIUM,,,,,0,,0,20000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"CHICAGO, IL",true,FURNITURE,,,,,,164.7,42.8,false,164.7,0,,,,false,,2022-10-18,,0,None,4,,0,,,,,1,PCS,3,,,false,,false,,MISC,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103120,10000,10000,Item,1960-S,,RESALE,2023-10-30,"ROME Guest Chair, green",,Piece,3,192.8,150.3,6,0,0,578.4,613.1,true,9.55,8.3,0,0.25,0,SALES,SMALL,,,,,0,,0,10000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,578.4,150.3,false,578.4,0,,,,false,,2022-10-19,,0,None,7,,0,,,,,1,PCS,3,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103121,10000,30000,Item,1988-S,,RESALE,2023-10-30,"SEOUL Guest Chair, red",,Piece,1,192.8,150.3,7,0,0,192.8,206.3,true,9.55,8.3,0,0.25,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,192.8,150.3,false,192.8,0,,,,false,,2022-10-20,,0,None,11,,0,,,,,1,PCS,1,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103122,10000,50000,Item,1968-S,,RESALE,2023-10-30,"MEXICO Swivel Chair, black",,Piece,2,190.1,148.1,6,0,0,380.2,403.01,true,15.99,13.9,0,0.25,0,SALES,MEDIUM,,,,,0,,0,50000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,380.2,148.1,false,380.2,0,,,,false,,2022-10-21,,0,None,15,,0,,,,,1,PCS,2,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103123,10000,40000,Item,1960-S,,RESALE,2023-10-30,"ROME Guest Chair, green",,Piece,2,192.8,150.3,7,0,0,385.6,412.59,true,9.55,8.3,0,0.25,0,SALES,SMALL,,,,,0,,0,40000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"N.ATL., GA",true,FURNITURE,,,,,,385.6,150.3,false,385.6,0,,,,false,,2022-10-22,,0,None,7,,0,,,,,1,PCS,2,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103124,10000,20000,Item,1900-S,,RESALE,2023-10-30,"PARIS Guest Chair, black",,Piece,3,192.8,150.3,5,0,0,578.4,607.32,true,9.55,8.3,0,0.25,0,SALES,MEDIUM,,,,,0,,0,20000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"CHICAGO, IL",true,FURNITURE,,,,,,578.4,150.3,false,578.4,0,,,,false,,2022-10-23,,0,None,4,,0,,,,,1,PCS,3,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103124,20000,20000,Item,1964-S,,RESALE,2023-10-30,"TOKYO Guest Chair, blue",,Piece,4,192.8,150.3,5,0,0,771.2,809.75,true,9.55,8.3,0,0.25,0,SALES,MEDIUM,,,,,0,,0,20000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"CHICAGO, IL",true,FURNITURE,,,,,,771.2,150.3,false,771.2,0,,,,false,,2022-10-23,,0,None,4,,0,,,,,1,PCS,4,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103124,30000,20000,Item,1980-S,,RESALE,2023-10-30,"MOSCOW Swivel Chair, red",,Piece,2,190.1,148.1,5,0,0,380.2,399.22,true,15.99,13.9,0,0.25,0,SALES,MEDIUM,,,,,0,,0,20000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"CHICAGO, IL",true,FURNITURE,,,,,,380.2,148.1,false,380.2,0,,,,false,,2022-10-23,,0,None,4,,0,,,,,1,PCS,2,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103125,10000,10000,Item,1896-S,,RESALE,2023-10-30,ATHENS Desk,,Piece,5,1000.8,780.7,6,0,0,5004,5304.24,true,39.79,34.6,0,1.2,0,SALES,SMALL,,,,,0,,0,10000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,5004,780.7,false,5004,0,,,,false,,2022-10-23,,0,None,7,,0,,,,,1,PCS,5,,,false,,false,,DESK,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103125,20000,10000,Item,1972-S,,RESALE,2023-10-30,"MUNICH Swivel Chair, yellow",,Piece,2,190.1,148.1,6,0,0,380.2,403.01,true,15.99,13.9,0,0.25,0,SALES,SMALL,,,,,0,,0,10000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,380.2,148.1,false,380.2,0,,,,false,,2022-10-23,,0,None,7,,0,,,,,1,PCS,2,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103125,30000,10000,Item,1996-S,,RESALE,2023-10-30,"ATLANTA Whiteboard, base",,Piece,4,1397.3,1089.9,6,0,0,5589.2,5924.55,true,80.27,69.8,0,0.31,0,SALES,SMALL,,,,,0,,0,10000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,5589.2,1089.9,false,5589.2,0,,,,false,,2022-10-23,,0,None,7,,0,,,,,1,PCS,4,,,false,,false,,MISC,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103126,10000,50000,Item,1906-S,,RESALE,2023-10-30,ATHENS Mobile Pedestal,,Piece,10,433.6,338.2,6,0,0,4336,4596.16,true,19.67,17.1,0,0.26,0,SALES,MEDIUM,,,,,0,,0,50000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,4336,338.2,false,4336,0,,,,false,,2022-10-25,,0,None,15,,0,,,,,1,PCS,10,,,false,,false,,TABLE,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103127,10000,30000,Item,1928-S,,RESALE,2023-10-30,Red Swivel Lamp,,Piece,7,54.9,42.8,7,0,0,384.3,411.2,true,4.03,3.5,0,0.03,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,384.3,42.8,false,384.3,0,,,,false,,2022-10-26,,0,None,11,,0,,,,,1,PCS,7,,,false,,false,,MISC,false,,SWIVELLAMP,PCS,Customer,30000,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103128,10000,40000,Item,1908-S,,RESALE,2023-10-30,"LONDON Swivel Chair, blue",,Piece,4,190.1,148.1,7,0,0,760.4,813.63,true,15.99,13.9,0,0.25,0,SALES,SMALL,,,,,0,,0,40000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"N.ATL., GA",true,FURNITURE,,,,,,760.4,148.1,false,760.4,0,,,,false,,2022-10-26,,0,None,7,,0,,,,,1,PCS,4,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103128,20000,40000,Item,1920-S,,RESALE,2023-10-30,ANTWERP Conference Table,,Piece,2,647.8,505.4,7,0,0,1295.6,1386.29,true,28.06,24.4,0,0.9,0,SALES,SMALL,,,,,0,,0,40000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"N.ATL., GA",true,FURNITURE,,,,,,1295.6,505.4,false,1295.6,0,,,,false,,2022-10-26,,0,None,7,,0,,,,,1,PCS,2,,,false,,false,,TABLE,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103128,30000,40000,Item,1968-S,,RESALE,2023-10-30,"MEXICO Swivel Chair, black",,Piece,7,190.1,148.1,7,0,0,1330.7,1423.85,true,15.99,13.9,0,0.25,0,SALES,SMALL,,,,,0,,0,40000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"N.ATL., GA",true,FURNITURE,,,,,,1330.7,148.1,false,1330.7,0,,,,false,,2022-10-26,,0,None,7,,0,,,,,1,PCS,7,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103128,40000,40000,Item,1980-S,,RESALE,2023-10-30,"MOSCOW Swivel Chair, red",,Piece,1,190.1,148.1,7,0,0,190.1,203.41,true,15.99,13.9,0,0.25,0,SALES,SMALL,,,,,0,,0,40000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"N.ATL., GA",true,FURNITURE,,,,,,190.1,148.1,false,190.1,0,,,,false,,2022-10-26,,0,None,7,,0,,,,,1,PCS,1,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103129,10000,20000,Item,1900-S,,RESALE,2023-10-30,"PARIS Guest Chair, black",,Piece,3,192.8,150.3,5,0,0,578.4,607.32,true,9.55,8.3,0,0.25,0,SALES,MEDIUM,,,,,0,,0,20000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"CHICAGO, IL",true,FURNITURE,,,,,,578.4,150.3,false,578.4,0,,,,false,,2022-10-28,,0,None,4,,0,,,,,1,PCS,3,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103130,10000,30000,Item,1896-S,,RESALE,2023-10-30,ATHENS Desk,,Piece,4,1000.8,780.7,7,0,0,4003.2,4283.42,true,39.79,34.6,0,1.2,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,4003.2,780.7,false,4003.2,0,,,,false,,2022-10-29,,0,None,11,,0,,,,,1,PCS,4,,,false,,false,,DESK,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103130,20000,30000,Item,1936-S,,RESALE,2023-10-30,"BERLIN Guest Chair, yellow",,Piece,9,192.8,150.3,7,0,0,1735.2,1856.67,true,9.55,8.3,0,0.25,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,1735.2,150.3,false,1735.2,0,,,,false,,2022-10-29,,0,None,11,,0,,,,,1,PCS,9,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103130,30000,30000,Item,1972-S,,RESALE,2023-10-30,"MUNICH Swivel Chair, yellow",,Piece,5,190.1,148.1,7,0,0,950.5,1017.04,true,15.99,13.9,0,0.25,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,950.5,148.1,false,950.5,0,,,,false,,2022-10-29,,0,None,11,,0,,,,,1,PCS,5,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103130,40000,30000,Item,1996-S,,RESALE,2023-10-30,"ATLANTA Whiteboard, base",,Piece,3,1397.3,1089.9,7,0,0,4191.9,4485.33,true,80.27,69.8,0,0.31,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,4191.9,1089.9,false,4191.9,0,,,,false,,2022-10-29,,0,None,11,,0,,,,,1,PCS,3,,,false,,false,,MISC,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103131,10000,50000,Item,1920-S,,RESALE,2023-10-30,ANTWERP Conference Table,,Piece,2,647.8,505.4,6,0,0,1295.6,1373.32,true,28.06,24.4,0,0.9,0,SALES,MEDIUM,,,,,0,,0,50000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,1295.6,505.4,false,1295.6,0,,,,false,,2022-10-31,,0,None,15,,0,,,,,1,PCS,2,,,false,,false,,TABLE,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103131,20000,50000,Item,1988-S,,RESALE,2023-10-30,"SEOUL Guest Chair, red",,Piece,4,192.8,150.3,6,0,0,771.2,817.49,true,9.55,8.3,0,0.25,0,SALES,MEDIUM,,,,,0,,0,50000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,771.2,150.3,false,771.2,0,,,,false,,2022-10-31,,0,None,15,,0,,,,,1,PCS,4,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103132,10000,30000,Item,1960-S,,RESALE,2023-10-30,"ROME Guest Chair, green",,Piece,1,192.8,150.3,7,0,0,192.8,206.3,true,9.55,8.3,0,0.25,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,192.8,150.3,false,192.8,0,,,,false,,2022-11-01,,0,None,11,,0,,,,,1,PCS,1,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103132,20000,30000,Item,2000-S,,RESALE,2023-10-30,"SYDNEY Swivel Chair, green",,Piece,6,190.1,148.1,7,0,0,1140.6,1220.44,true,15.99,13.9,0,0.25,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,1140.6,148.1,false,1140.6,0,,,,false,,2022-11-01,,0,None,11,,0,,,,,1,PCS,6,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103133,10000,20000,Item,1928-S,,RESALE,2023-10-30,AMSTERDAM Lamp,,Piece,2,54.9,42.8,5,0,0,109.8,115.29,true,4.03,3.5,0,0.03,0,SALES,MEDIUM,,,,,0,,0,20000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"CHICAGO, IL",true,FURNITURE,,,,,,109.8,42.8,false,109.8,0,,,,false,,2022-11-17,,0,None,4,,0,,,,,1,PCS,2,,,false,,false,,MISC,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103134,10000,30000,Item,1988-S,,RESALE,2023-10-30,"SEOUL Guest Chair, red",,Piece,1,192.8,150.3,7,0,0,192.8,206.3,true,9.55,8.3,0,0.25,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,192.8,150.3,false,192.8,0,,,,false,,2022-11-19,,0,None,11,,0,,,,,1,PCS,1,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103135,10000,50000,Item,1968-S,,RESALE,2023-10-30,"MEXICO Swivel Chair, black",,Piece,2,190.1,148.1,6,0,0,380.2,403.01,true,15.99,13.9,0,0.25,0,SALES,MEDIUM,,,,,0,,0,50000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,380.2,148.1,false,380.2,0,,,,false,,2022-11-20,,0,None,15,,0,,,,,1,PCS,2,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103136,10000,10000,Item,1896-S,,RESALE,2023-10-30,ATHENS Desk,,Piece,4,1000.8,780.7,6,0,0,4003.2,4243.39,true,39.79,34.6,0,1.2,0,SALES,SMALL,,,,,0,,0,10000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,4003.2,780.7,false,4003.2,0,,,,false,,2022-11-21,,0,None,7,,0,,,,,1,PCS,4,,,false,,false,,DESK,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103136,20000,10000,Item,1960-S,,RESALE,2023-10-30,"ROME Guest Chair, green",,Piece,3,192.8,150.3,6,0,0,578.4,613.11,true,9.55,8.3,0,0.25,0,SALES,SMALL,,,,,0,,0,10000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,578.4,150.3,false,578.4,0,,,,false,,2022-11-21,,0,None,7,,0,,,,,1,PCS,3,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103136,30000,10000,Item,1972-S,,RESALE,2023-10-30,"MUNICH Swivel Chair, yellow",,Piece,2,190.1,148.1,6,0,0,380.2,403.01,true,15.99,13.9,0,0.25,0,SALES,SMALL,,,,,0,,0,10000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,380.2,148.1,false,380.2,0,,,,false,,2022-11-21,,0,None,7,,0,,,,,1,PCS,2,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103136,40000,10000,Item,1996-S,,RESALE,2023-10-30,"ATLANTA Whiteboard, base",,Piece,4,1397.3,1089.9,6,0,0,5589.2,5924.55,true,80.27,69.8,0,0.31,0,SALES,SMALL,,,,,0,,0,10000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,5589.2,1089.9,false,5589.2,0,,,,false,,2022-11-21,,0,None,7,,0,,,,,1,PCS,4,,,false,,false,,MISC,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103137,10000,20000,Item,1900-S,,RESALE,2023-10-30,"PARIS Guest Chair, black",,Piece,3,192.8,150.3,5,0,0,578.4,607.32,true,9.55,8.3,0,0.25,0,SALES,MEDIUM,,,,,0,,0,20000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"CHICAGO, IL",true,FURNITURE,,,,,,578.4,150.3,false,578.4,0,,,,false,,2022-11-22,,0,None,4,,0,,,,,1,PCS,3,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103137,20000,20000,Item,1964-S,,RESALE,2023-10-30,"TOKYO Guest Chair, blue",,Piece,4,192.8,150.3,5,0,0,771.2,809.75,true,9.55,8.3,0,0.25,0,SALES,MEDIUM,,,,,0,,0,20000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"CHICAGO, IL",true,FURNITURE,,,,,,771.2,150.3,false,771.2,0,,,,false,,2022-11-22,,0,None,4,,0,,,,,1,PCS,4,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103137,30000,20000,Item,1980-S,,RESALE,2023-10-30,"MOSCOW Swivel Chair, red",,Piece,2,190.1,148.1,5,0,0,380.2,399.22,true,15.99,13.9,0,0.25,0,SALES,MEDIUM,,,,,0,,0,20000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"CHICAGO, IL",true,FURNITURE,,,,,,380.2,148.1,false,380.2,0,,,,false,,2022-11-22,,0,None,4,,0,,,,,1,PCS,2,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103138,10000,50000,Item,1906-S,,RESALE,2023-10-30,ATHENS Mobile Pedestal,,Piece,6,433.6,338.2,6,0,0,2601.6,2757.7,true,19.67,17.1,0,0.26,0,SALES,MEDIUM,,,,,0,,0,50000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"ATLANTA, GA",true,FURNITURE,,,,,,2601.6,338.2,false,2601.6,0,,,,false,,2022-11-24,,0,None,15,,0,,,,,1,PCS,6,,,false,,false,,TABLE,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103139,10000,40000,Item,1908-S,,RESALE,2023-10-30,"LONDON Swivel Chair, blue",,Piece,4,190.1,148.1,7,0,0,760.4,813.63,true,15.99,13.9,0,0.25,0,SALES,SMALL,,,,,0,,0,40000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"N.ATL., GA",true,FURNITURE,,,,,,760.4,148.1,false,760.4,0,,,,false,,2022-11-24,,0,None,7,,0,,,,,1,PCS,4,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103139,20000,40000,Item,1920-S,,RESALE,2023-10-30,ANTWERP Conference Table,,Piece,2,647.8,505.4,7,0,0,1295.6,1386.29,true,28.06,24.4,0,0.9,0,SALES,SMALL,,,,,0,,0,40000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"N.ATL., GA",true,FURNITURE,,,,,,1295.6,505.4,false,1295.6,0,,,,false,,2022-11-24,,0,None,7,,0,,,,,1,PCS,2,,,false,,false,,TABLE,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103139,30000,40000,Item,1960-S,,RESALE,2023-10-30,"ROME Guest Chair, green",,Piece,2,192.8,150.3,7,0,0,385.6,412.59,true,9.55,8.3,0,0.25,0,SALES,SMALL,,,,,0,,0,40000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"N.ATL., GA",true,FURNITURE,,,,,,385.6,150.3,false,385.6,0,,,,false,,2022-11-24,,0,None,7,,0,,,,,1,PCS,2,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103139,40000,40000,Item,1968-S,,RESALE,2023-10-30,"MEXICO Swivel Chair, black",,Piece,4,190.1,148.1,7,0,0,760.4,813.63,true,15.99,13.9,0,0.25,0,SALES,SMALL,,,,,0,,0,40000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"N.ATL., GA",true,FURNITURE,,,,,,760.4,148.1,false,760.4,0,,,,false,,2022-11-24,,0,None,7,,0,,,,,1,PCS,4,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103139,50000,40000,Item,1980-S,,RESALE,2023-10-30,"MOSCOW Swivel Chair, red",,Piece,1,190.1,148.1,7,0,0,190.1,203.41,true,15.99,13.9,0,0.25,0,SALES,SMALL,,,,,0,,0,40000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"N.ATL., GA",true,FURNITURE,,,,,,190.1,148.1,false,190.1,0,,,,false,,2022-11-24,,0,None,7,,0,,,,,1,PCS,1,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103140,10000,20000,Item,1900-S,,RESALE,2023-10-30,"PARIS Guest Chair, black",,Piece,4,192.8,150.3,5,0,0,771.2,809.76,true,9.55,8.3,0,0.25,0,SALES,MEDIUM,,,,,0,,0,20000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"CHICAGO, IL",true,FURNITURE,,,,,,771.2,150.3,false,771.2,0,,,,false,,2022-11-25,,0,None,4,,0,,,,,1,PCS,4,,,false,,false,,CHAIR,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103141,10000,30000,Item,1896-S,,RESALE,2023-10-30,ATHENS Desk,,Piece,4,1000.8,780.7,7,0,0,4003.2,4283.43,true,39.79,34.6,0,1.2,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,4003.2,780.7,false,4003.2,0,,,,false,,2022-11-25,,0,None,11,,0,,,,,1,PCS,4,,,false,,false,,DESK,false,,,,,,0,,Lowest Price,true,,,,0,0,,0,
PS-INV103141,20000,30000,Item,1928-S,,RESALE,2023-10-30,Red Swivel Lamp,,Piece,7,54.9,42.8,7,0,0,384.3,411.2,true,4.03,3.5,0,0.03,0,SALES,LARGE,,,,,0,,0,30000,0,false,DOMESTIC,RETAIL,Sales Tax,,,,,,,,"MIAMI, FL",true,FURNITURE,,,,,,384.3,42.8,false,384.3,0,,,,false,,2022-11-25,,0,None,11,,0,,,,,1,PCS,7,,,false,,false,,MISC,false,,SWIVELLAMP,PCS,Customer,30000,0,,Lowest Price,true,,,,0,0,,0,
